season,habitat,Carcass ID,Person,MC#,Trial #,carcass,location,WEIGHT,w2,Date/time placed,Date trial End,Date Pulled,TimeRight,What was left?,Fully decomposed?,Fully Decomposed Date/Time,FULLY SCAVENGED BY VERTEBRATE,Time,Status,Species,FPU,F,P,U,SCAVED,Richness,TRIED?,DATE/TIME,TRIED?,DATE/TIME,Ant hill,SCAVENGERS,verts,BTS,Date/Time Scavenged,Monitor Lizard,Date/Time Scavenged,Cane Toad,Date/Time Scavenged,Pig,Date/Time Scavenged,Dog,Date/Time Scavenged,Cat,Date/Time Scavenged,Chicken,Date/Time Scavenged,Rat,Date/Time Scavenged,Mouse,Date/Time Scavenged,inverts,Coconut Crab,Date/Time Scavenged,Land Crab,Date/Time Scavenged,Hermit Crab,Date/Time Scavenged,Unknown,date/time,VISITORS,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,deer,Skink,Pig,Dog,Cat,Chicken,Rat,Gecko,Mouse,Shrew,Gunther's Frog,Francolin,Pacific Reef Heron,Pacific Golden Plover,Yellow Bittern,inverts,Coconut Crab,Land Crab,Snails,Slugs,Hermit Crab,Worm Thing,Spider,Roaches,PASSED,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,Deer,Skink,Pig,Dog,Cat,Chicken,Rat,Mouse,Shrew,Pacific Reef Heron,Pacific Golden Plover,Yellow Bittern,Phillipine Collared Dove,inverts,Coconut Crab,Land Crab,hermit crabs,Snails,Slugs,Worm Thing,Spider,Roaches,VISITORS AFTER DECOMPOSTION,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,Deer,Skink,Pig,Dog,Cat,Chicken,Rat,Mouse,Shrew,Dove,Bittern,inverts,Coconut Crab,Hermit Crab,Land Crab,Snails,Slugs,Butterflies,Notes
DRY,T,KTRB23,KELSEY,H56,5,Rat,BURROW,3.65,36.5,2/15/2017 13:50,2/20/2017,2/22/2017,Yes,"melted, bones and hair",,2/18/2017 17:18,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
DRY,U,LURO10,LAUREN,GU21B,4,Rat,OPEN,3.65,36.5,2/12/2017 13:06,,,Yes,"melted over trigger, mostly fur",,2/14/2017 20:12,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTRB15,KELSEY,H94,4,Rat,BURROW,3.65,36.5,2/10/2017 13:54,,,Yes,melted over trigger,,2/14/2017 20:24,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LURO7,LAUREN,GU21B,3,Rat,OPEN,3.65,36.5,2/7/2017 10:51,,,Yes,"tail, spine",,2/9/2017 15:00,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,JTRB7,JOSH,H65,3,Rat,BURROW,3.65,36.5,2/5/2017 10:45,2/10/2017,,Yes,"dragged away from camera, rat carpet, bones",,2/7/2017 9:42,,5,0,,UNSCAVENGED,,,1,0,0,,BTS 2/7 6:09am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,JURB1,JOSH,GU10B,1,Rat,BURROW,3.65,36.5,1/27/2017 11:25,,,Yes,"bones, fur, 0%",,1/30/2017 7:00,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRB20,LAUREN,GU30A,6,Rat,BURROW,3.65,36.5,2/21/2017 17:27,2/26/2017,2/27/2017,Yes,"gone, some fur in dirt, ants, burrow caved in",,2/23/2017 11:30,2/23/2017 12:42,1.8,0,MONITOR LIZARD,SCAVENGED AFTER DECOMPOSITION,,1,,0,1,,,,,,1,,,,1,2/23/2017 11:30,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAT CARPET WHEN MONITOR TOOK IT
DRY,T,KTRB21,KELSEY,GU17B,5,Rat,BURROW,3.65,36.5,2/15/2017 12:34,,,Yes,"some hair, trigger, no bones",,2/18/2017 2:12,2/19/2017 10:48,3.93,0,MONITOR LIZARD,SCAVENGED AFTER DECOMPOSITION,,,,0,1,BTS,2/16/2017 23:12,,,,1,,,,1,2/19/2017 10:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTRO11,KELSEY,H14,3,Rat,OPEN,3.65,36.5,2/5/2017 13:03,,,Yes,some hair,,2/7/2017 11:24,,5,0,,PARTIALLY,,1,,1,1,,,,,,,,1,2/6/2017 20:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UKRO13,KELSEY,GU18B,5,Rat,OPEN,3.65,36.5,6/24/2016 9:26,,,Yes,gone,,6/28/2016 12:12,,5,0,,PARTIALLY,,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,6/24/2016 23:12,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UPRB18,PHILLIP,GU39B,6,Rat,BURROW,3.65,36.5,6/29/2016 11:16,,,Yes,nothing,,,6/30/2016 1:19,0.59,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,6/30/2016 1:19,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPRO16,PHILLIP,GU27B,5,Rat,OPEN,3.65,36.5,6/23/2016 14:42,,,Yes,nothing,,,6/24/2016 19:42,1.21,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/24/2016 19:30,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LURB5,LAUREN,H10,2,Rat,BURROW,3.65,36.5,2/1/2017 12:03,2/6/2017,,Yes,gone,,,2/2/2017 20:06,1.34,1,UNKNOWN,FULLY,1,,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2/2/2017 20:06,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTRB56,KELSEY,GU5B,11,Rat,BURROW,3.65,36.5,3/28/2017 12:03,,,Yes,gone,,,3/29/2017 20:30,1.35,1,BTS,FULLY,1,,,1,1,BTS,3/29/2017 5:30,,,,1,,1,3/29/2017 20:24,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTRO43,KELSEY,GU19B,9,Rat,OPEN,3.65,36.5,3/18/2017 11:06,,,Yes,gone,,,3/19/2017 19:42,1.36,1,BTS,FULLY,1,,,1,2,,,,,,1,,1,3/19/2017 19:40,,,,,,,,,,,,,,,,,,,,1,3/18/2017 8:54,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KURB17,KELSEY,GU48B,4,Rat,BURROW,3.65,36.5,2/12/2017 15:09,,,Yes,"gone, termite nest",,,2/13/2017 23:58,1.37,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,2/13/2017 23:42,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KURO36,LAUREN,H43,7,Rat,OPEN,3.7,37,3/9/2017 17:06,3/14/2017,3/14/2017,Yes,"Fur, pelt, bones",,3/11/2017 14:16,,5,0,,PARTIALLY,,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3/10/2017 20:54,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UKRO19,KELSEY,GU17B,6,Rat,OPEN,3.7,37,6/29/2016 13:53,6/4/2016,,Yes,gone (BURIED UNDER LEAVES),,7/1/2016 18:00,,5,0,,PARTIALLY,,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,6/29/2016 22:12,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMRB13,MATT,H23,5,Rat,BURROW,3.7,37,6/23/2016 11:53,,,Yes,"gone, fur to the left of burrow",,,6/24/2016 1:14,0.56,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/24/2016 1:12,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KURO43,KELSEY,GU53B,9,Rat,OPEN,3.7,37,3/19/2017 10:34,,3/25/2017,Yes,gone,,,3/20/2017 1:21,0.62,1,COCONUT CRAB,FULLY,1,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,3/20/2017 1:18,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRB4,LAUREN,H54,2,Rat,BURROW,3.7,37,1/31/2017 11:42,2/5/2017,,Yes,gone,,,2/1/2017 11:16,0.98,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,2/1/2017 11:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRB41,LAUREN,GU7B,11,Rat,BURROW,3.75,37.5,3/29/2017 12:08,,,Yes,"gone, burrow destroyed, ants, trigger moved",,4/1/2017 10:24,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KURO44,KELSEY,GU42B,9,Rat,OPEN,3.75,37.5,3/19/2017 12:07,,3/24/2017,Yes,"rat carpet, ant hill, ants everywhere",,3/22/2017 16:00,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRO27,LAUREN,GU33A,8,Rat,OPEN,3.75,37.5,3/13/2017 13:28,,,Yes,"just skin, fur, bones, fell off trigger",,3/15/2017 17:54,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRB29,LAUREN,GU28B,8,Rat,BURROW,3.75,37.5,3/13/2017 4:30,,,Yes,"melted over trigger, <20% flesh",,3/15/2017 10:36,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LURO25,LAUREN,H25,7,Rat,OPEN,3.75,37.5,3/9/2017 17:28,3/14/2017,3/14/2017,Yes,"so many maggots! OMG, the ground is moving",NO,,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KURO34,KELSEY,GU32A,7,Rat,OPEN,3.75,37.5,3/9/2017 14:28,3/14/2017,3/14/2017,Yes,"melted, ants, trigger broken",,3/11/2017 11:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTRO14,KELSEY,H38,4,Rat,OPEN,3.75,37.5,2/10/2017 11:51,,,Yes,"dragged off trigger, skin and bones",,2/13/2017 12:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LURB8,LAUREN,H59,3,Rat,BURROW,3.75,37.5,2/7/2017 13:56,,,Yes,"buried in dirt, bones, 40% flesh",,2/9/2017 12:48,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KURB10,KELSEY,GU53B,3,Rat,BURROW,3.75,37.5,2/7/2017 12:55,,,Yes,melted over trigger,,2/9/2017 11:42,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPRO32,PHILLIP,GU43B,8,Rat,OPEN,3.75,37.5,7/16/2016 14:47,,,Yes,"30% skin, 90% skeleton, 0% flesh",,7/19/2016 10:00,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,1,,,
WET,T,TMRB14,MATT,H28,5,Rat,BURROW,3.75,37.5,6/23/2016 13:21,,,Yes,"no tissues, some bones and fur move up",,6/26/2016 6:18,,5,0,,UNSCAVENGED,,,1,0,0,BTS,6/24/2016 23:24,CANE TOAD,6/25/2016 5:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPRB8,PHILLIP,H42,3,Rat,BURROW,3.75,37.5,6/12/2016 11:20,,,Yes,"0% flesh, 95% skin, 100% skeleton",,6/14/2016 11:00,,5,0,,UNSCAVENGED,,,1,0,0,BTS,6/13/2016 21:30,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UKRB1,KELSEY,NA,1,Rat,BURROW,3.75,37.5,6/1/2016 13:01,,,Yes,"burrow disturbed, melted rat, wet hair",,6/6/2016 9:03,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BURROW STARTED CAVING IN. COULDN'T TELL WHEN DECOMPOSED
WET,T,TKRO16,KELSEY,GU27A,5,Rat,OPEN,3.75,37.5,6/23/2016 16:10,,,Yes,"carcass, dragged close to camera,hair and some bones",,6/25/2016 17:54,6/26/2016 17:20,3.05,0,MONITOR LIZARD,SCAVENGED AFTER DECOMPOSITION,,1,,0,1,,,,,,1,,,,1,6/26/2016 17:20,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TKRB30,KELSEY,H46,9,Rat,BURROW,3.75,37.5,7/21/2016 12:45,,,Yes,gone,,7/23/2016 19:06,7/25/2016 9:16,3.86,0,MONITOR LIZARD,SCAVENGED AFTER DECOMPOSITION,,1,,0,1,,,,,,1,,,,1,7/25/2016 9:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTRB28,KELSEY,GU17B,6,Rat,BURROW,3.75,37.5,2/21/2017 17:23,2/26/2017,2/27/2017,Yes,"skeleton and some hair, pulled off trigger towards cameras",,2/23/2017 19:54,,5,0,,PARTIALLY,,1,,1,1,BTS,2/23/2017  19:54:00 PM,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2/22/2017 19:00,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HERMIT CRAB OPENED IT AND IT SUCCUMBED MOSTLY TO FLIES, BTS TRIED TO STEAL RAT CARPET BUT JUST MOVED IT CLOSER TO CAMERA"
DRY,T,LTRO25,LAUREN,H90,7,Rat,OPEN,3.75,37.5,3/8/2017 15:25,,,Yes,gone,,,3/8/2017 22:12,0.28,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,3/8/2017 21:42,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMRB11,MATT,GU16B,4,Rat,BURROW,3.75,37.5,6/19/2016 10:15,,,Yes,Gone,,,6/20/2016 4:48,0.77,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/20/2016 4:42,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TJRB10,JOSH,H40,4,Rat,BURROW,3.75,37.5,6/18/2016 11:10,6/23/2016,6/23/2016,Yes,Gone,,,6/19/2016 9:25,0.93,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,6/19/2016 9:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRO28,LAUREN,H5,8,Rat,OPEN,3.75,37.5,3/13/2017 14:26,,,Yes,gone,,,3/14/2017 16:07,1.07,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,3/14/2017 16:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMRO11,MATT,H5,4,Rat,OPEN,3.75,37.5,6/18/2016 13:39,6/23/2016,6/23/2016,Yes,Gone,,,6/19/2016 20:48,1.3,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/19/2016 20:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPRB11,PHILLP,GU28A,4,Rat,BURROW,3.75,37.5,6/18/2016 11:44,6/23/2016,6/23/2016,Yes,nothing,,,6/19/2016 20:00,1.34,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/19/2016 19:54,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRO15,LAUREN,GU36B,5,Rat,OPEN,3.75,37.5,2/15/2017 13:13,,,Yes,gone,,,2/17/2017 8:15,1.79,1,MONITOR LIZARD,FULLY,1,,,1,1,BTS,2/16/2017 19:48,,,,1,,,,1,2/17/2017 8:15,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KURO45,KELSEY,H79,9,Rat,OPEN,3.75,37.5,3/19/2017 13:29,,3/24/2017,Yes,GONE,,,3/21/2017 18:59,2.23,0,CANE TOAD,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,3/21/2017 18:59,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LURO21,LAUREN,GU32A,6,Rat,OPEN,3.8,38,2/24/2017 10:58,,3/1/2017,Yes,"fur, skin pelt, bones over trigger",,2/27/2017 11:30,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,
WET,T,TPRB39,PHILLIP,H23,10,Rat,BURROW,3.8,38,7/26/2016 13:00,,,Yes,"30% skin, 20% bones, 0% flesh",,7/29/2016 0:24,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,
WET,T,TPRO36,PHILLIP,GU12B,9,Rat,OPEN,3.8,38,7/21/2016 14:13,,,No,"40% skin, 70% skeleton, 0% flesh",,7/22/2016 22:24,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,
WET,U,UPRO24,PHILLIP,GU53A,7,Rat,OPEN,3.8,38,7/12/2016 16:18,,,Yes,"35% skin, 90% skeleton, 0% flesh",,7/16/2016 6:30,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMRB17,MATT,H39,6,Rat,BURROW,3.8,38,6/28/2016 13:11,,,Yes,"No tissue/flesh, ~80% bones and skin",,6/30/2016 7:54,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPRO21,PHILLIP,H108,6,Rat,OPEN,3.8,38,6/28/2016 1:01,,,No,nothing,,6/29/2016 19:18,6/29/2016 20:01,1.79,0,MONITOR LIZARD,SCAVENGED AFTER DECOMPOSITION,,1,,0,1,,,,,,0,,,,1,6/29/2016 20:01,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIME IS EAST COAST TIME
DRY,T,KTRO26,KELSEY,GU4A,6,Rat,OPEN,3.8,38,2/21/2017 12:32,2/26/2017,2/27/2017,Yes,GONE,,,2/21/2017 15:25,0.12,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,2/21/2017 15:21,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRB10,LAUREN,H110,4,Rat,BURROW,3.8,38,2/10/2017 11:25,,,Yes,gone,,,2/10/2017 21:18,0.41,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/10/2017 21:12,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTRB5,LAUREN,GU45A,2,Rat,BURROW,3.8,38,1/31/2017 12:59,2/5/2017,,Yes,gone,,,2/1/2017 0:13,0.47,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/1/2017 0:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
